source_pdf,appendix,table_no,table_type,age_range_label,age_min_months,age_max_months,source_pages,scale_code,raw_score,raw_score_min,raw_score_max,raw_score_range_text,development_age_months_label,development_age_months,development_age_comparator,composite_code,composite_name,standard_score_sum,standard_score_sum_label,value_text,value_comparator,value_number,ocr_status,ocr_raw_candidates
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,EL,43,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15;15
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,44,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,EL,44,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15;15
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,45,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,EL,45,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15;15
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,46,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,EL,46,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15;15
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,47,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11;11
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,EL,47,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16;16
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,48,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11;11
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,EL,48,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16;16
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,49,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11;11
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,EL,49,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16;16
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,50,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11;11
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,EL,50,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16;16
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,51,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11;11
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,52,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,53,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,54,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,55,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,56,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,57,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,58,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,59,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,60,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,61,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,62,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,63,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,64,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,65,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,66,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,67,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.5,raw_score_to_scaled_score,4岁0个月-4岁5个月,48,53,35,CVP,68,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15;15
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVP,0,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,0,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,0,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,1,,,,,,,,,,,55,=,55,OCR草稿，需人工校对；候选值冲突,5 5;5
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,RL,1,,,,,,,,,,,33,=,33,OCR草稿，需人工校对,33
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,1,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,1,,,,,,,,,,,23,=,23,OCR草稿，需人工校对,23
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,1,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,2,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,2,,,,,,,,,,,7,=,7,OCR草稿，需人工校对,T7r
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVP,3,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,3,,,,,,,,,,,56,=,56,OCR草稿，需人工校对,56;56
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AE,3,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CMB,3,,,,,,,,,,,111,=,111,OCR草稿，需人工校对,1111
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,3,,,,,,,,,,,55,=,55,OCR草稿，需人工校对,55;55
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,3,,,,,,,,,,,5,=,5,OCR草稿，需人工校对；候选值冲突,5;45
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,3,,,,,,,,,,,111,=,111,OCR草稿，需人工校对,1111;1111
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVP,4,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,4,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6;6
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AE,4,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,SR,4,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CMB,4,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,4,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6;6
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,4,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6;6
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,4,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVP,5,,,,,,,,,,,22,=,22,OCR草稿，需人工校对；候选值冲突,22;2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,5,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6;6
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,VMI,5,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AE,5,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3;3
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,SR,5,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3;3
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CMB,5,,,,,,,,,,,1,=,1,OCR草稿，需人工校对；候选值冲突,1;111111
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,5,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6;6
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,5,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2～
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVP,6,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,6,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6;6
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,VMI,6,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3;3
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,6,,,,,,,,,,,7,=,7,OCR草稿，需人工校对,7
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,6,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVP,7,,,,,,,,,,,22,=,22,OCR草稿，需人工校对；候选值冲突,22;2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,7,,,,,,,,,,,6,=,6,OCR草稿，需人工校对,6;6
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,SR,7,,,,,,,,,,,34,=,34,OCR草稿，需人工校对,34
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,7,,,,,,,,,,,7,=,7,OCR草稿，需人工校对；候选值冲突,7;77
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,7,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,8,,,,,,,,,,,7,=,7,OCR草稿，需人工校对,7
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,8,,,,,,,,,,,8,=,8,OCR草稿，需人工校对,8
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,8,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVP,9,,,,,,,,,,,23,=,23,OCR草稿，需人工校对,23;23
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,9,,,,,,,,,,,7,=,7,OCR草稿，需人工校对,7
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,VMI,9,,,,,,,,,,,45,=,45,OCR草稿，需人工校对；候选值冲突,45;46
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AE,9,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,〇5
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,SR,9,,,,,,,,,,,55,=,55,OCR草稿，需人工校对,55;55
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,9,,,,,,,,,,,8,=,8,OCR草稿，需人工校对,8
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,9,,,,,,,,,,,4,=,4,OCR草稿，需人工校对,4
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,SR,11,,,,,,,,,,,66,=,66,OCR草稿，需人工校对,66
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,11,,,,,,,,,,,99,=,99,OCR草稿，需人工校对,99;99
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,11,,,,,,,,,,,789,=,789,OCR草稿，需人工校对,78991011
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,11,,,,,,,,,,,55,=,55,OCR草稿，需人工校对；候选值冲突,4455;55
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,12,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,12,,,,,,,,,,,12,=,12,OCR草稿，需人工校对；候选值冲突,12;7899101112
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,12,,,,,,,,,,,233,=,233,OCR草稿，需人工校对,2334
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVP,13,,,,,,,,,,,333,=,333,OCR草稿，需人工校对,3333
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,13,,,,,,,,,,,778,=,778,OCR草稿，需人工校对,7788
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,SR,13,,,,,,,,,,,667,=,667,OCR草稿，需人工校对,6678
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,13,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,13,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,13,,,,,,,,,,,233,=,233,OCR草稿，需人工校对,233456
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,13,,,,,,,,,,,67,=,67,OCR草稿，需人工校对,67
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,14,,,,,,,,,,,11,=,11,OCR草稿，需人工校对,11
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,14,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,14,,,,,,,,,,,5,=,5,OCR草稿，需人工校对,5（
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,14,,,,,,,,,,,7,=,7,OCR草稿，需人工校对；候选值冲突,6 7||;7;7
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,15,,,,,,,,,,,88,=,88,OCR草稿，需人工校对,88
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AE,15,,,,,,,,,,,677,=,677,OCR草稿，需人工校对,677899
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,15,,,,,,,,,,,11,=,11,OCR草稿，需人工校对；候选值冲突,11;11 11
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,15,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,15,,,,,,,,,,,67,=,67,OCR草稿，需人工校对,67;67
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,15,,,,,,,,,,,8,=,8,OCR草稿，需人工校对,8;8
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,16,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,16,,,,,,,,,,,15,=,15,OCR草稿，需人工校对,15;15
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,17,,,,,,,,,,,89,=,89,OCR草稿，需人工校对,8:9
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,GM,17,,,,,,,,,,,111,=,111,OCR草稿，需人工校对,1 112
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,SR,17,,,,,,,,,,,891,=,891,OCR草稿，需人工校对,891010
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,17,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,17,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16;16
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,17,,,,,,,,,,,89,=,89,OCR草稿，需人工校对,89;89
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,17,,,,,,,,,,,89,=,89,OCR草稿，需人工校对,89
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,18,,,,,,,,,,,9,=,9,OCR草稿，需人工校对；候选值冲突,77778888899;9
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,FM,18,,,,,,,,,,,1,=,1,OCR草稿，需人工校对,1
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,GM,18,,,,,,,,,,,3,=,3,OCR草稿，需人工校对,3;3
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,VMI,18,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AE,18,,,,,,,,,,,101,=,101,OCR草稿，需人工校对,10 1111
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,SR,18,,,,,,,,,,,11,=,11,OCR草稿，需人工校对；候选值冲突,89101011;11
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,18,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,18,,,,,,,,,,,16,=,16,OCR草稿，需人工校对,16;16
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,18,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,18,,,,,,,,,,,9,=,9,OCR草稿，需人工校对,9
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVP,19,,,,,,,,,,,333,=,333,OCR草稿，需人工校对,333344444 5
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,19,,,,,,,,,,,9,=,9,OCR草稿，需人工校对,9;9
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,RL,19,,,,,,,,,,,334,=,334,OCR草稿，需人工校对,334445555666777788
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,FM,19,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2;2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,VMI,19,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AE,19,,,,,,,,,,,12,=,12,OCR草稿，需人工校对；候选值冲突,45567789910 111112;12
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,19,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,19,,,,,,,,,,,17,=,17,OCR草稿，需人工校对,17;17
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PSC,19,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10;10
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AB,19,,,,,,,,,,,10,=,10,OCR草稿，需人工校对,10
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,EL,20,,,,,,,,,,,9,=,9,OCR草稿，需人工校对,9;9
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,FM,20,,,,,,,,,,,2,=,2,OCR草稿，需人工校对,2
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,VMI,20,,,,,,,,,,,14,=,14,OCR草稿，需人工校对,14;14
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,AE,20,,,,,,,,,,,12,=,12,OCR草稿，需人工校对,12;12
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,CVB,20,,,,,,,,,,,13,=,13,OCR草稿，需人工校对,13;13
PEP-3常模(2025).pdf,附表3,3.6,raw_score_to_scaled_score,4岁6个月-4岁11个月,54,59,36,PB,20,,,,,,,,,,,18,=,18,OCR草稿，需人工校对,18;18
